SB,2024-02-07 04:02:35,36.6
S2,2024-02-07 06:04:17,61.2
SD,2024-02-07 08:22:58,32.3
S4,2024-02-07 09:55:57,34.9
SD,2024-02-07 11:38:25,36.1
S1,2024-02-07 12:18:45,31.6
S1,2024-02-07 14:37:14,64.9
SD,2024-02-07 16:52:55,48.5
SD,2024-02-07 17:17:28,43.2
S2,2024-02-07 17:56:47,32.5
S4,2024-02-07 19:17:51,41.9
S1,2024-02-07 21:59:46,54.1
SD,2024-02-07 23:02:41,31.4
S2,2024-02-07 23:51:38,37.7
S1,2024-02-08 00:22:14,47.8
S4,2024-02-08 01:53:47,30.0
S1,2024-02-08 02:34:54,33.0
S2,2024-02-08 03:35:25,54.4
S4,2024-02-08 05:45:35,33.3
S4,2024-02-08 07:35:54,43.5
S4,2024-02-08 09:01:38,47.3
S1,2024-02-08 11:47:02,63.5
S4,2024-02-08 14:00:16,51.2
SB,2024-02-08 15:21:12,43.7
S4,2024-02-08 15:22:14,62.1
S4,2024-02-08 17:31:29,52.0
S4,2024-02-08 17:34:40,37.3
SB,2024-02-08 18:37:15,38.0
S1,2024-02-08 21:21:59,43.4
S2,2024-02-08 23:09:26,51.1
SD,2024-02-09 00:48:20,34.7
SD,2024-02-09 02:37:08,51.9
S2,2024-02-09 04:38:16,32.3
SD,2024-02-09 06:10:07,63.3
SD,2024-02-09 07:15:57,35.3
S3,2024-02-09 09:11:19,52.7
S1,2024-02-09 11:21:11,60.8
S4,2024-02-09 12:39:07,64.5
S1,2024-02-09 13:09:05,51.2
S1,2024-02-09 13:53:26,63.2
S1,2024-02-09 15:29:16,45.9
SB,2024-02-09 15:29:49,35.2
S3,2024-02-09 16:12:34,56.5
S1,2024-02-09 17:01:13,45.4
S3,2024-02-09 18:35:03,59.7
SB,2024-02-09 19:17:47,38.0
S2,2024-02-09 19:30:20,56.8
SB,2024-02-09 21:32:24,36.5
S1,2024-02-09 23:32:57,32.5
S3,2024-02-09 23:58:02,52.4
S3,2024-02-10 00:01:02,36.6
SB,2024-02-10 00:20:30,50.8
S3,2024-02-10 01:43:28,60.4
S3,2024-02-10 01:44:01,30.1
S3,2024-02-10 04:12:36,63.5
SB,2024-02-10 05:25:59,36.1
SB,2024-02-10 05:48:47,35.5
S2,2024-02-10 06:51:58,54.8
SB,2024-02-10 07:22:15,40.1
S2,2024-02-10 08:06:54,56.8
S1,2024-02-10 08:19:33,60.8
S2,2024-02-10 08:39:10,50.6
S3,2024-02-10 09:21:10,47.2
SD,2024-02-10 10:03:19,50.6
S1,2024-02-10 11:03:08,60.1
SB,2024-02-10 13:10:17,43.2
S2,2024-02-10 13:48:19,37.7
S1,2024-02-10 16:17:59,49.2
S4,2024-02-10 17:38:17,39.4
SB,2024-02-10 18:58:09,34.7
S2,2024-02-10 19:49:09,33.9
SB,2024-02-10 20:06:15,41.5
SD,2024-02-10 20:26:46,37.5
S2,2024-02-10 21:28:13,46.0
SB,2024-02-10 23:22:01,35.8
S1,2024-02-11 00:56:57,34.2
S3,2024-02-11 03:18:10,30.1
S1,2024-02-11 05:49:59,64.9
S2,2024-02-11 07:20:50,33.2
S4,2024-02-11 08:15:57,52.2
SD,2024-02-11 09:08:58,47.9
SB,2024-02-11 10:08:44,48.5
S2,2024-02-11 11:28:14,35.1
S4,2024-02-11 12:56:43,32.3
SB,2024-02-11 13:24:11,33.3
S2,2024-02-11 15:31:19,34.5
SB,2024-02-11 16:35:26,51.7
S4,2024-02-11 17:00:36,48.1
S3,2024-02-11 17:22:30,36.7
S4,2024-02-11 17:41:37,56.2
SD,2024-02-11 18:21:10,34.8
S1,2024-02-11 19:57:34,44.5
S2,2024-02-11 22:35:27,62.8
S1,2024-02-12 00:21:28,56.7
S2,2024-02-12 03:03:51,57.3
SD,2024-02-12 05:39:40,36.3
SD,2024-02-12 08:10:02,63.7
SB,2024-02-12 10:50:26,55.3
S2,2024-02-12 10:53:07,34.9
S2,2024-02-12 13:38:54,49.3
S3,2024-02-12 14:35:19,54.5
S2,2024-02-12 15:41:10,59.7
S4,2024-02-12 18:16:00,58.3
SD,2024-02-12 20:09:11,61.2
SD,2024-02-12 20:41:18,58.7
S2,2024-02-12 23:03:46,41.0
S2,2024-02-13 01:06:38,52.7
S2,2024-02-13 01:08:16,57.1
S2,2024-02-13 03:19:22,59.6
S4,2024-02-13 04:28:24,60.9
SB,2024-02-13 05:14:11,33.4
S2,2024-02-13 06:18:24,55.6
S4,2024-02-13 06:29:15,30.8
S1,2024-02-13 09:04:32,35.6
S2,2024-02-13 10:06:26,63.8
SD,2024-02-13 10:18:24,36.9
S1,2024-02-13 12:49:05,64.7
S2,2024-02-13 15:06:36,31.1
S2,2024-02-13 17:37:02,35.2
S4,2024-02-13 20:10:56,30.7
S4,2024-02-13 20:11:05,30.8
S3,2024-02-13 22:45:17,60.2
SD,2024-02-14 00:57:35,45.8
SD,2024-02-14 01:12:27,50.9
SD,2024-02-14 02:01:15,36.7
S4,2024-02-14 03:22:48,64.6
SD,2024-02-14 05:37:33,47.7
S4,2024-02-14 07:25:41,44.0
S3,2024-02-14 09:54:32,54.3
S3,2024-02-14 10:05:37,63.9
S1,2024-02-14 11:42:21,64.0
SB,2024-02-14 11:43:02,47.2
S3,2024-02-14 12:05:37,58.7
S2,2024-02-14 12:22:56,63.7
SD,2024-02-14 14:27:22,43.0
S4,2024-02-14 15:32:51,45.8
S3,2024-02-14 17:52:50,54.2
S1,2024-02-14 18:19:34,61.3
S3,2024-02-14 19:45:09,30.2
S1,2024-02-14 21:29:01,63.4
SD,2024-02-14 21:56:57,41.4
S4,2024-02-14 23:17:16,52.7
S2,2024-02-15 01:01:43,60.6
S3,2024-02-15 02:58:18,36.7
SD,2024-02-15 03:26:45,45.3
SB,2024-02-15 04:57:12,54.3
S4,2024-02-15 05:02:04,62.1
S2,2024-02-15 05:42:37,32.4
S3,2024-02-15 06:29:02,30.9
S3,2024-02-15 06:41:53,50.3
S4,2024-02-15 08:02:57,44.5
SB,2024-02-15 10:26:54,49.3
S2,2024-02-15 12:13:11,40.7
SD,2024-02-15 14:13:47,38.5
S1,2024-02-15 15:49:58,32.1
SB,2024-02-15 17:13:00,44.4
SB,2024-02-15 18:29:08,45.7
S4,2024-02-15 19:20:41,48.6
SB,2024-02-15 19:26:57,47.5
S2,2024-02-15 20:09:30,33.1
S4,2024-02-15 21:53:00,57.9
S2,2024-02-15 22:42:20,59.5
S2,2024-02-16 00:52:01,56.9
SB,2024-02-16 03:19:40,52.3
S2,2024-02-16 04:24:33,55.7
S4,2024-02-16 06:16:49,33.0
SD,2024-02-16 06:18:26,45.1
S4,2024-02-16 08:01:11,48.2
S2,2024-02-16 08:22:40,62.1
SD,2024-02-16 10:49:40,30.4
S3,2024-02-16 10:58:01,32.1
S1,2024-02-16 11:34:11,37.6
S2,2024-02-16 12:48:25,62.5
SD,2024-02-16 13:24:45,53.9
S4,2024-02-16 15:11:45,32.3
SB,2024-02-16 17:27:06,40.1
S3,2024-02-16 19:40:05,39.0
S2,2024-02-16 20:49:09,44.8
S1,2024-02-16 22:38:56,62.5
S2,2024-02-16 23:25:20,31.3
SB,2024-02-17 01:59:11,46.8
SB,2024-02-17 04:05:14,48.3
S2,2024-02-17 05:41:18,37.1
S2,2024-02-17 07:07:31,43.5
SD,2024-02-17 07:34:00,32.1
SB,2024-02-17 09:38:33,31.7
S2,2024-02-17 10:54:11,39.0
S1,2024-02-17 12:39:10,46.2
S4,2024-02-17 14:44:48,34.8
S4,2024-02-17 16:31:08,33.4
S2,2024-02-17 17:19:00,34.0
S2,2024-02-17 19:47:31,58.8
SB,2024-02-17 20:21:10,55.7
S2,2024-02-17 21:51:41,56.2
S2,2024-02-17 22:05:55,34.8
S2,2024-02-18 00:31:25,45.9
SB,2024-02-18 01:31:54,31.0
SD,2024-02-18 03:58:34,59.8
S2,2024-02-18 06:08:24,58.4
S1,2024-02-18 06:11:31,37.0
SB,2024-02-18 07:15:50,51.5
S2,2024-02-18 07:33:17,32.1
S2,2024-02-18 08:18:29,47.4
S4,2024-02-18 08:57:51,33.1
SB,2024-02-18 09:50:13,32.8
S4,2024-02-18 11:15:06,58.1
SB,2024-02-18 12:09:30,43.3
S2,2024-02-18 14:03:18,52.6
S3,2024-02-18 14:14:40,42.0
S1,2024-02-18 14:58:34,30.1
S2,2024-02-18 15:00:31,60.9
S1,2024-02-18 16:29:39,40.4
SB,2024-02-18 16:51:54,31.8
S4,2024-02-18 17:04:17,64.6
S1,2024-02-18 19:43:47,42.8
S4,2024-02-18 22:20:38,62.0
S2,2024-02-19 00:28:52,56.2
SD,2024-02-19 00:30:18,34.3
SD,2024-02-19 02:46:58,53.2
S1,2024-02-19 05:28:10,58.8
S1,2024-02-19 07:27:59,35.5
S2,2024-02-19 08:50:31,42.7
SD,2024-02-19 09:24:47,56.4
S3,2024-02-19 11:35:23,49.7
S2,2024-02-19 13:40:52,39.8
SD,2024-02-19 14:46:16,35.2
S1,2024-02-19 15:33:05,59.5
S3,2024-02-19 16:44:30,59.5
S1,2024-02-19 17:26:39,47.2
SD,2024-02-19 19:33:33,45.9
S1,2024-02-19 21:19:11,63.0
S3,2024-02-19 21:57:07,50.8
S3,2024-02-20 00:15:46,61.6
SD,2024-02-20 00:16:22,57.5
SB,2024-02-20 00:43:05,61.3
S2,2024-02-20 01:13:53,45.4
S3,2024-02-20 03:34:20,64.2
SD,2024-02-20 05:00:10,61.8
S2,2024-02-20 07:43:43,48.0
S2,2024-02-20 08:35:56,37.7
S3,2024-02-20 11:01:09,32.3
S1,2024-02-20 11:51:01,37.3
S4,2024-02-20 13:34:16,61.4
S4,2024-02-20 15:28:24,39.2
S2,2024-02-20 16:09:25,43.7
S2,2024-02-20 16:18:36,47.8
S1,2024-02-20 18:56:40,56.2
SB,2024-02-20 19:05:07,40.0
S1,2024-02-20 20:24:37,46.8
S2,2024-02-20 20:30:27,32.3
S4,2024-02-20 20:43:51,37.7
S1,2024-02-20 22:37:19,40.2
SB,2024-02-21 00:37:36,59.3
S4,2024-02-21 02:31:40,55.6
S1,2024-02-21 04:02:15,60.4
S2,2024-02-21 06:01:05,44.3
SB,2024-02-21 07:27:20,30.8
S3,2024-02-21 07:28:13,36.1
SD,2024-02-21 08:47:13,48.4
SD,2024-02-21 10:56:48,31.1
S4,2024-02-21 12:58:24,39.8
S4,2024-02-21 15:17:01,31.5
S4,2024-02-21 15:24:26,35.1
S3,2024-02-21 15:41:09,44.3
S2,2024-02-21 17:33:12,47.6
S4,2024-02-21 17:36:01,56.6
SD,2024-02-21 18:45:59,59.7
S4,2024-02-21 18:57:46,41.2
S1,2024-02-21 19:04:52,35.4
S2,2024-02-21 19:12:25,40.9
SB,2024-02-21 21:20:02,31.4
SB,2024-02-21 23:34:12,64.3
SD,2024-02-22 00:49:24,49.4
SD,2024-02-22 03:06:57,54.6
S3,2024-02-22 03:50:58,50.8
S2,2024-02-22 05:33:29,33.5
S3,2024-02-22 07:25:22,41.0
S3,2024-02-22 09:32:49,32.0
S4,2024-02-22 10:02:58,32.3
SD,2024-02-22 12:42:48,48.5
SB,2024-02-22 15:10:49,42.5
S3,2024-02-22 17:29:41,43.6
SB,2024-02-22 18:31:04,40.8
S4,2024-02-22 19:58:04,57.8
S4,2024-02-22 20:32:36,33.3
SD,2024-02-22 20:57:00,33.5
S3,2024-02-22 22:58:11,56.0
S3,2024-02-22 23:06:58,56.2
S1,2024-02-23 01:53:21,50.5
S4,2024-02-23 04:36:47,40.4
S3,2024-02-23 07:09:03,62.3
SB,2024-02-23 07:13:05,53.4
S3,2024-02-23 08:10:35,32.9
S2,2024-02-23 08:44:31,46.3
S1,2024-02-23 10:56:27,61.2
S4,2024-02-23 12:22:48,56.7
S1,2024-02-23 15:03:12,59.8
S2,2024-02-23 17:44:20,42.7
SB,2024-02-23 19:55:32,51.9
SB,2024-02-23 21:36:59,41.7
S3,2024-02-23 23:50:45,38.5
S4,2024-02-23 23:52:58,32.6
S2,2024-02-24 02:18:23,53.0
SD,2024-02-24 03:29:27,43.1
S4,2024-02-24 03:32:23,36.3
S2,2024-02-24 04:18:27,37.9
S3,2024-02-24 06:41:31,45.5
S1,2024-02-24 08:58:44,50.6
SB,2024-02-24 10:12:40,39.1
S2,2024-02-24 11:46:11,33.6
SD,2024-02-24 11:53:31,50.9
S3,2024-02-24 13:58:20,60.1
SD,2024-02-24 14:35:23,48.9
S4,2024-02-24 16:51:40,43.1
S4,2024-02-24 17:09:18,38.2
SB,2024-02-24 18:28:44,54.8
S4,2024-02-24 18:58:52,50.1
SD,2024-02-24 20:05:35,42.4
SB,2024-02-24 22:33:57,42.9
S4,2024-02-25 00:22:55,53.2
S2,2024-02-25 02:38:27,63.1
S3,2024-02-25 04:11:02,32.3
S2,2024-02-25 06:20:58,34.3
S1,2024-02-25 07:14:34,46.9
S1,2024-02-25 09:08:33,59.2
SD,2024-02-25 09:20:00,46.9
SB,2024-02-25 10:19:22,64.9
S3,2024-02-25 11:51:19,55.4
S4,2024-02-25 13:19:12,64.5
SB,2024-02-25 13:59:25,44.8
S4,2024-02-25 15:21:01,37.3
S1,2024-02-25 17:47:32,41.7
S4,2024-02-25 18:58:58,35.4
SD,2024-02-25 19:26:59,53.8
SB,2024-02-25 21:04:39,46.0
SD,2024-02-25 21:19:54,54.8
SD,2024-02-25 22:46:34,39.2
S2,2024-02-26 01:14:27,51.1
S2,2024-02-26 03:05:07,62.6
S1,2024-02-26 03:41:44,55.9
S4,2024-02-26 03:54:53,44.3
SD,2024-02-26 05:51:39,47.0
SD,2024-02-26 06:37:21,31.3
S4,2024-02-26 08:00:47,35.9
S2,2024-02-26 08:55:32,39.5
SB,2024-02-26 09:48:21,48.2
S3,2024-02-26 10:33:17,62.5
SD,2024-02-26 11:19:22,31.3
S4,2024-02-26 11:46:03,39.5
S2,2024-02-26 13:27:00,56.0
S2,2024-02-26 14:34:08,48.3
S1,2024-02-26 15:43:15,35.6
SB,2024-02-26 16:28:21,31.0
SD,2024-02-26 19:10:10,61.9
S1,2024-02-26 21:02:22,36.3
S4,2024-02-26 21:18:04,33.8
S3,2024-02-26 22:13:31,40.4
SB,2024-02-26 23:21:53,50.7
SD,2024-02-27 01:37:09,58.6
S4,2024-02-27 02:39:14,38.0
SD,2024-02-27 03:15:02,50.6
S1,2024-02-27 04:03:54,45.1
SB,2024-02-27 05:51:27,33.5
S1,2024-02-27 06:09:59,32.8
S2,2024-02-27 07:32:15,51.6
S4,2024-02-27 07:34:50,54.6
S1,2024-02-27 09:57:30,31.5
S2,2024-02-27 10:24:23,60.4
SB,2024-02-27 11:38:54,39.1
S4,2024-02-27 14:13:49,40.0
SB,2024-02-27 15:10:46,42.1
SD,2024-02-27 17:23:43,35.2
S3,2024-02-27 18:17:22,62.3
S3,2024-02-27 20:22:21,52.6
S2,2024-02-27 20:24:06,40.5
SB,2024-02-27 20:59:59,52.8
SD,2024-02-27 23:42:18,37.0
S4,2024-02-28 00:01:29,46.6
S1,2024-02-28 00:32:28,43.8
SB,2024-02-28 02:32:44,33.7
SD,2024-02-28 03:01:30,40.9
SD,2024-02-28 05:16:52,35.2
SD,2024-02-28 07:19:26,49.0
SD,2024-02-28 08:37:43,37.8
S1,2024-02-28 10:47:44,51.6
S1,2024-02-28 11:54:10,31.8
S2,2024-02-28 13:28:42,32.7
SB,2024-02-28 15:09:54,58.2
S2,2024-02-28 15:24:29,43.4
S4,2024-02-28 17:49:31,54.6
S4,2024-02-28 19:55:01,48.7
S4,2024-02-28 22:11:05,55.7
S2,2024-02-28 23:06:48,45.8
S3,2024-02-28 23:32:13,37.7
S4,2024-02-28 23:50:22,33.6
S3,2024-02-29 02:33:01,44.4
SD,2024-02-29 04:55:57,61.6
S1,2024-02-29 05:53:19,51.5
S4,2024-02-29 05:58:11,56.6
SD,2024-02-29 07:22:07,49.0
SB,2024-02-29 09:29:52,32.9
SD,2024-02-29 11:49:51,33.3
SB,2024-02-29 13:44:44,48.5
S1,2024-02-29 16:12:03,63.3
S3,2024-02-29 17:51:58,56.3
S3,2024-02-29 20:14:31,45.8
S1,2024-02-29 22:11:54,61.2
S1,2024-03-01 00:53:46,58.9
S3,2024-03-01 03:07:06,45.6
SD,2024-03-01 05:40:21,30.4
SD,2024-03-01 08:22:28,46.6
S3,2024-03-01 10:53:57,51.5
S2,2024-03-01 11:16:41,57.6
S2,2024-03-01 11:18:15,43.0
SB,2024-03-01 13:45:09,55.3
SD,2024-03-01 16:23:28,55.9
S2,2024-03-01 18:47:12,32.4
SD,2024-03-01 19:38:40,51.5
SD,2024-03-01 21:27:13,59.8
S1,2024-03-01 22:10:31,40.8
SD,2024-03-01 23:58:22,36.2
SB,2024-03-02 01:24:33,38.2
SD,2024-03-02 02:44:23,31.0
SD,2024-03-02 03:07:14,38.0
SD,2024-03-02 04:57:52,58.9
S1,2024-03-02 06:24:36,31.4
SB,2024-03-02 06:41:28,53.2
S1,2024-03-02 08:39:11,51.5
S4,2024-03-02 11:16:37,31.1
S2,2024-03-02 13:40:00,50.7
SB,2024-03-02 15:47:01,38.0
S3,2024-03-02 17:06:57,48.1
S3,2024-03-02 17:39:23,32.2
S3,2024-03-02 19:00:58,31.9
SD,2024-03-02 20:59:28,45.9
S4,2024-03-02 23:19:06,33.6
S1,2024-03-03 01:30:28,54.7
S1,2024-03-03 03:46:04,36.6
SB,2024-03-03 05:33:21,54.9
S4,2024-03-03 07:07:13,38.7
S4,2024-03-03 07:40:54,45.2
S3,2024-03-03 08:53:52,59.5
S2,2024-03-03 08:53:53,41.6
S2,2024-03-03 09:45:14,55.4
S4,2024-03-03 12:27:57,43.3
SB,2024-03-03 14:09:37,41.6
S1,2024-03-03 14:35:59,30.7
S1,2024-03-03 17:10:30,34.4
SB,2024-03-03 19:38:04,55.1
SB,2024-03-03 19:44:38,44.7
S4,2024-03-03 21:58:39,57.7
S2,2024-03-04 00:14:31,59.8
S2,2024-03-04 01:58:01,42.3
SB,2024-03-04 03:40:09,46.1
S3,2024-03-04 05:48:44,58.2
SB,2024-03-04 08:32:01,49.1
S1,2024-03-04 10:47:06,63.1
S3,2024-03-04 11:50:34,46.3
S2,2024-03-04 12:28:37,49.1
S4,2024-03-04 13:19:40,44.9
SB,2024-03-04 13:40:21,42.2
S4,2024-03-04 16:12:14,54.3
S1,2024-03-04 18:47:52,41.3
SB,2024-03-04 20:15:40,55.3
S4,2024-03-04 22:59:13,39.4
S1,2024-03-05 00:32:14,50.7
SB,2024-03-05 01:25:49,33.9
S2,2024-03-05 01:54:20,58.1
S3,2024-03-05 03:13:37,37.9
S4,2024-03-05 04:07:57,30.4
S2,2024-03-05 04:58:54,55.2
S3,2024-03-05 07:32:53,60.7
SB,2024-03-05 07:51:36,64.2
S1,2024-03-05 08:10:04,53.7
S2,2024-03-05 08:47:10,31.6
S3,2024-03-05 09:24:26,60.1
SD,2024-03-05 09:57:12,34.2
SB,2024-03-05 12:36:17,52.6
SB,2024-03-05 13:28:48,55.6
S3,2024-03-05 14:59:48,32.8
S4,2024-03-05 16:17:45,50.1
S2,2024-03-05 17:09:43,53.6
S1,2024-03-05 17:09:53,32.0
S3,2024-03-05 18:15:12,40.3
S2,2024-03-05 19:57:51,60.1
SB,2024-03-05 21:10:22,63.1
S2,2024-03-05 23:16:38,30.8
S1,2024-03-06 00:17:47,62.1
S3,2024-03-06 02:46:38,41.5
S4,2024-03-06 02:59:00,48.8
S4,2024-03-06 03:23:13,44.9
S4,2024-03-06 05:52:27,45.3
SB,2024-03-06 06:09:25,32.2
S2,2024-03-06 07:11:07,42.0
SD,2024-03-06 09:24:57,37.9
S3,2024-03-06 11:42:14,57.1
SB,2024-03-06 13:53:22,30.2
SD,2024-03-06 16:04:26,36.4
S1,2024-03-06 16:13:54,46.7
S3,2024-03-06 18:03:30,60.4
SB,2024-03-06 19:00:55,45.7
S2,2024-03-06 20:27:42,60.8
SD,2024-03-06 22:52:51,49.9
S2,2024-03-07 00:03:08,31.3
S3,2024-03-07 02:30:15,31.0
S4,2024-03-07 04:23:52,41.4
S1,2024-03-07 06:19:14,30.4
S2,2024-03-07 07:51:50,55.5
S3,2024-03-07 09:20:23,57.2
SB,2024-03-07 10:00:33,49.0
S3,2024-03-07 12:40:29,47.2
S1,2024-03-07 13:12:34,40.4
S2,2024-03-07 15:41:29,49.5
SB,2024-03-07 16:38:58,51.6
S3,2024-03-07 17:13:24,49.1
SB,2024-03-07 19:54:31,44.0
S3,2024-03-07 20:20:10,48.8
SB,2024-03-07 20:45:47,42.2
SD,2024-03-07 23:08:40,52.4
SB,2024-03-08 01:08:36,61.1
S4,2024-03-08 01:25:31,60.9
S3,2024-03-08 01:29:43,61.1
SD,2024-03-08 03:00:38,42.7
SD,2024-03-08 05:02:55,39.9
S3,2024-03-08 07:10:40,34.1
S3,2024-03-08 08:16:25,62.3
S4,2024-03-08 08:46:46,45.9
S1,2024-03-08 09:49:36,46.2
SD,2024-03-08 09:50:28,46.8
S3,2024-03-08 10:14:16,38.3
S2,2024-03-08 12:03:40,40.2
S2,2024-03-08 13:55:25,41.3
S2,2024-03-08 15:58:06,61.6
S3,2024-03-08 17:47:42,37.5
S3,2024-03-08 17:54:13,50.5
S3,2024-03-08 18:36:46,51.6
S3,2024-03-08 19:15:33,45.4
S4,2024-03-08 21:15:03,44.9
SD,2024-03-08 22:27:05,49.0
S1,2024-03-08 23:36:49,53.0
S3,2024-03-09 00:45:12,42.4
S1,2024-03-09 01:06:00,51.5
S1,2024-03-09 03:50:48,33.6
S4,2024-03-09 06:03:04,35.9
S4,2024-03-09 06:06:16,35.0
S3,2024-03-09 06:46:36,53.3
SD,2024-03-09 09:12:43,44.7
SB,2024-03-09 11:36:08,60.5
SB,2024-03-09 13:48:57,52.3
S2,2024-03-09 16:13:36,48.2
S2,2024-03-09 18:23:37,35.6
S2,2024-03-09 19:04:44,30.7
SB,2024-03-09 21:27:47,42.0
S2,2024-03-10 00:09:50,40.2
S3,2024-03-10 01:35:33,58.2
SD,2024-03-10 02:20:56,30.5
S2,2024-03-10 03:07:49,43.5
S4,2024-03-10 05:33:46,39.5
S4,2024-03-10 06:13:22,47.2
S2,2024-03-10 07:33:47,34.8
S1,2024-03-10 10:16:47,60.0
S1,2024-03-10 11:54:15,41.9
SD,2024-03-10 11:55:16,39.7
S3,2024-03-10 12:16:03,44.8
SB,2024-03-10 13:10:05,46.9
S3,2024-03-10 13:31:18,46.5
S4,2024-03-10 13:42:39,38.5
S4,2024-03-10 15:26:33,31.7
SB,2024-03-10 15:48:36,57.2
S1,2024-03-10 18:17:09,54.4
S3,2024-03-10 19:44:50,50.5
SB,2024-03-10 20:18:58,35.1
SB,2024-03-10 21:31:12,44.9
S2,2024-03-10 22:48:28,62.4
S1,2024-03-11 00:51:04,58.2
S4,2024-03-11 03:31:34,52.3
S1,2024-03-11 05:42:38,37.1
S3,2024-03-11 05:46:12,58.1
S3,2024-03-11 08:15:36,48.7
S3,2024-03-11 10:30:32,33.8
S1,2024-03-11 12:04:38,56.7
S4,2024-03-11 13:41:14,30.3
S1,2024-03-11 16:00:46,61.8
SD,2024-03-11 16:57:05,44.6
S4,2024-03-11 17:04:38,39.0
SB,2024-03-11 17:57:19,45.0
S2,2024-03-11 18:37:34,42.4
S1,2024-03-11 19:00:40,61.5
S4,2024-03-11 20:23:00,63.6
S2,2024-03-11 22:33:30,52.4
S4,2024-03-12 00:15:22,46.7
SB,2024-03-12 01:08:08,35.3
S1,2024-03-12 01:35:08,49.5
S1,2024-03-12 03:48:14,45.1
S3,2024-03-12 05:49:27,44.6
SB,2024-03-12 08:00:35,58.3
S4,2024-03-12 09:31:22,46.3
S4,2024-03-12 09:48:44,39.9
S3,2024-03-12 11:54:44,30.3
S1,2024-03-12 14:18:48,33.3
S1,2024-03-12 14:26:33,58.4
SD,2024-03-12 15:11:36,32.5
SD,2024-03-12 17:48:12,54.7
S1,2024-03-12 18:06:03,55.6
S3,2024-03-12 20:31:23,31.5
S3,2024-03-12 23:04:51,53.0
SD,2024-03-13 00:25:15,48.5
S2,2024-03-13 00:50:30,55.5
S4,2024-03-13 01:19:17,31.9
S4,2024-03-13 01:51:35,46.6
S2,2024-03-13 02:15:08,32.5
SD,2024-03-13 03:32:27,32.5
S3,2024-03-13 05:15:57,55.3
SB,2024-03-13 06:13:39,38.7
S3,2024-03-13 06:31:01,44.9
S2,2024-03-13 08:33:32,34.4
SB,2024-03-13 09:13:27,30.5
S3,2024-03-13 10:12:23,43.2
SB,2024-03-13 11:46:37,58.6
S1,2024-03-13 12:00:28,37.7
SD,2024-03-13 12:02:52,35.9
SB,2024-03-13 12:41:38,60.0
S3,2024-03-13 14:31:51,54.2
S2,2024-03-13 17:13:50,63.4
S1,2024-03-13 19:49:34,60.1
S1,2024-03-13 20:36:24,58.0
S3,2024-03-13 21:26:41,39.6
SB,2024-03-14 00:01:44,55.4
SD,2024-03-14 01:18:06,62.0
SB,2024-03-14 03:13:26,60.0
S4,2024-03-14 03:56:03,42.6
S2,2024-03-14 05:19:45,33.5
SB,2024-03-14 05:32:59,46.5
S1,2024-03-14 07:07:54,58.8
S2,2024-03-14 08:20:18,48.7
S3,2024-03-14 08:30:23,38.6
S2,2024-03-14 09:56:45,59.7
SD,2024-03-14 09:59:16,53.1
S1,2024-03-14 12:36:44,57.7
SD,2024-03-14 13:50:29,36.2
SB,2024-03-14 16:27:19,47.8
SD,2024-03-14 18:46:16,56.7
S3,2024-03-14 20:25:23,58.2
S2,2024-03-14 22:31:51,36.2
SD,2024-03-14 23:26:39,42.7
S3,2024-03-15 00:41:46,54.0
S3,2024-03-15 01:13:27,42.9
S2,2024-03-15 03:05:03,51.5
S2,2024-03-15 03:06:37,56.5
S4,2024-03-15 05:03:11,38.7
S4,2024-03-15 05:54:48,33.4
S4,2024-03-15 06:43:45,33.7
S4,2024-03-15 07:36:09,49.3
S3,2024-03-15 09:45:02,64.5
SD,2024-03-15 10:58:37,32.9
SD,2024-03-15 12:50:35,31.7
S3,2024-03-15 13:39:58,50.6
S2,2024-03-15 13:57:27,43.2
S2,2024-03-15 16:12:21,57.8
SD,2024-03-15 18:41:37,46.6
SB,2024-03-15 18:42:30,60.6
S3,2024-03-15 20:15:16,49.8
S1,2024-03-15 20:28:22,33.6
S1,2024-03-15 21:11:32,61.3
S3,2024-03-15 21:34:03,62.6
S2,2024-03-15 22:37:39,44.5
S3,2024-03-16 00:06:10,49.4
S3,2024-03-16 02:04:04,32.2
S2,2024-03-16 03:53:58,43.5
S3,2024-03-16 05:54:03,42.5
S3,2024-03-16 06:45:34,57.2
SD,2024-03-16 06:58:12,50.0
SB,2024-03-16 07:16:52,40.9
S4,2024-03-16 08:43:14,52.8
S1,2024-03-16 11:20:48,42.5
SB,2024-03-16 13:16:19,59.2
S3,2024-03-16 14:30:25,31.5
S3,2024-03-16 15:33:54,47.0
S2,2024-03-16 18:07:27,47.2
SB,2024-03-16 20:22:42,38.6
S3,2024-03-16 20:52:42,49.3
SB,2024-03-16 22:57:07,55.1
S1,2024-03-16 23:16:52,52.7
S2,2024-03-17 00:17:06,42.0
S1,2024-03-17 00:34:27,56.1
SD,2024-03-17 03:04:57,42.8
SB,2024-03-17 05:02:32,38.2
S2,2024-03-17 06:34:01,32.0
SB,2024-03-17 07:26:19,31.9
S1,2024-03-17 08:14:37,46.5
S2,2024-03-17 08:27:39,64.6
S3,2024-03-17 08:38:38,38.2
S2,2024-03-17 08:55:22,33.1
S4,2024-03-17 10:42:05,61.9
S1,2024-03-17 11:13:13,35.5
S2,2024-03-17 13:09:53,42.3
S1,2024-03-17 15:13:36,48.8
S1,2024-03-17 15:34:40,62.6
S4,2024-03-17 15:36:14,32.9
S3,2024-03-17 16:58:35,30.8
